crew,condition,rule,variant,metric,replicate,value,kind
3,lone_liar,soft_credibility,catch_outside,creator_ejection_rate,1,0.172,outcome
3,lone_liar,soft_credibility,catch_outside,creator_survival,1,0.828,outcome
3,lone_liar,soft_credibility,catch_outside,no_ejection_rate,1,0.506,outcome
3,lone_liar,soft_credibility,catch_outside,incident_rate,1,1.0,outcome
3,lone_liar,sharp_credibility,baseline,false_ejection_rate,1,0.238,outcome
3,lone_liar,sharp_credibility,baseline,coalition_favorable_rate,1,0.842,outcome
3,lone_liar,sharp_credibility,baseline,creator_ejection_rate,1,0.148,outcome
3,lone_liar,sharp_credibility,baseline,creator_survival,1,0.852,outcome
3,lone_liar,sharp_credibility,baseline,no_ejection_rate,1,0.604,outcome
3,lone_liar,sharp_credibility,baseline,incident_rate,1,1.0,outcome
3,lone_liar,sharp_credibility,alibi_off,false_ejection_rate,1,0.26,outcome
3,lone_liar,sharp_credibility,alibi_off,coalition_favorable_rate,1,0.976,outcome
3,lone_liar,sharp_credibility,alibi_off,creator_ejection_rate,1,0.024,outcome
3,lone_liar,sharp_credibility,alibi_off,creator_survival,1,0.976,outcome
3,lone_liar,sharp_credibility,alibi_off,no_ejection_rate,1,0.716,outcome
3,lone_liar,sharp_credibility,alibi_off,incident_rate,1,1.0,outcome
3,lone_liar,sharp_credibility,catch_outside,false_ejection_rate,1,0.314,outcome
3,lone_liar,sharp_credibility,catch_outside,coalition_favorable_rate,1,0.824,outcome
3,lone_liar,sharp_credibility,catch_outside,creator_ejection_rate,1,0.174,outcome
3,lone_liar,sharp_credibility,catch_outside,creator_survival,1,0.826,outcome
3,lone_liar,sharp_credibility,catch_outside,no_ejection_rate,1,0.51,outcome
3,lone_liar,sharp_credibility,catch_outside,incident_rate,1,1.0,outcome
3,alibi,mean,baseline,false_ejection_rate,1,0.532,outcome
3,alibi,mean,baseline,coalition_favorable_rate,1,1.0,outcome
3,alibi,mean,baseline,creator_ejection_rate,1,0.0,outcome
3,alibi,mean,baseline,creator_survival,1,1.0,outcome
3,alibi,mean,baseline,no_ejection_rate,1,0.468,outcome
3,alibi,mean,baseline,incident_rate,1,1.0,outcome
3,alibi,mean,alibi_off,false_ejection_rate,1,0.406,outcome
3,alibi,mean,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,alibi,mean,alibi_off,creator_ejection_rate,1,0.0,outcome
3,alibi,mean,alibi_off,creator_survival,1,1.0,outcome
3,alibi,mean,alibi_off,no_ejection_rate,1,0.594,outcome
3,alibi,mean,alibi_off,incident_rate,1,1.0,outcome
3,alibi,mean,catch_outside,false_ejection_rate,1,0.532,outcome
3,alibi,mean,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,alibi,mean,catch_outside,creator_ejection_rate,1,0.0,outcome
3,alibi,mean,catch_outside,creator_survival,1,1.0,outcome
3,alibi,mean,catch_outside,no_ejection_rate,1,0.468,outcome
3,alibi,mean,catch_outside,incident_rate,1,1.0,outcome
3,alibi,soft_credibility,baseline,false_ejection_rate,1,0.532,outcome
3,alibi,soft_credibility,baseline,coalition_favorable_rate,1,1.0,outcome
3,alibi,soft_credibility,baseline,creator_ejection_rate,1,0.0,outcome
3,alibi,soft_credibility,baseline,creator_survival,1,1.0,outcome
3,alibi,soft_credibility,baseline,no_ejection_rate,1,0.468,outcome
3,alibi,soft_credibility,baseline,incident_rate,1,1.0,outcome
3,alibi,soft_credibility,baseline,n_speakers,1,4.0,voter
3,alibi,soft_credibility,baseline,coalition_share,1,0.5,voter
3,alibi,soft_credibility,baseline,coalition_weight_soft,1,0.2574105467083734,voter
3,alibi,soft_credibility,baseline,weight_minus_share,1,-0.24258945329162665,voter
3,alibi,soft_credibility,baseline,cred_coalition,1,0.0935,voter
3,alibi,soft_credibility,baseline,cred_honest,1,2.962,voter
3,alibi,soft_credibility,baseline,uninformative_share,1,0.0,voter
3,alibi,soft_credibility,baseline,weight_on_uninformative,1,0.0,voter
3,alibi,soft_credibility,baseline,coalition_caught,1,0.571,voter
3,alibi,soft_credibility,baseline,argmax_differs,1,0.178,voter
3,alibi,soft_credibility,baseline,mean_top_is_coalition,1,0.687,voter
3,alibi,soft_credibility,baseline,soft_top_is_coalition,1,0.619,voter
3,alibi,soft_credibility,baseline,mean_skips,1,0.0,voter
3,alibi,soft_credibility,baseline,soft_skips,1,0.015,voter
3,alibi,soft_credibility,alibi_off,false_ejection_rate,1,0.374,outcome
3,alibi,soft_credibility,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,alibi,soft_credibility,alibi_off,creator_ejection_rate,1,0.0,outcome
3,alibi,soft_credibility,alibi_off,creator_survival,1,1.0,outcome
3,alibi,soft_credibility,alibi_off,no_ejection_rate,1,0.626,outcome
3,alibi,soft_credibility,alibi_off,incident_rate,1,1.0,outcome
3,alibi,soft_credibility,catch_outside,false_ejection_rate,1,0.516,outcome
3,alibi,soft_credibility,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,alibi,soft_credibility,catch_outside,creator_ejection_rate,1,0.0,outcome
3,alibi,soft_credibility,catch_outside,creator_survival,1,1.0,outcome
3,alibi,soft_credibility,catch_outside,no_ejection_rate,1,0.484,outcome
3,alibi,soft_credibility,catch_outside,incident_rate,1,1.0,outcome
3,alibi,sharp_credibility,baseline,false_ejection_rate,1,0.514,outcome
3,alibi,sharp_credibility,baseline,coalition_favorable_rate,1,1.0,outcome
3,alibi,sharp_credibility,baseline,creator_ejection_rate,1,0.0,outcome
3,alibi,sharp_credibility,baseline,creator_survival,1,1.0,outcome
3,alibi,sharp_credibility,baseline,no_ejection_rate,1,0.486,outcome
3,alibi,sharp_credibility,baseline,incident_rate,1,1.0,outcome
3,alibi,sharp_credibility,alibi_off,false_ejection_rate,1,0.432,outcome
3,alibi,sharp_credibility,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,alibi,sharp_credibility,alibi_off,creator_ejection_rate,1,0.0,outcome
3,alibi,sharp_credibility,alibi_off,creator_survival,1,1.0,outcome
3,alibi,sharp_credibility,alibi_off,no_ejection_rate,1,0.568,outcome
3,alibi,sharp_credibility,alibi_off,incident_rate,1,1.0,outcome
3,alibi,sharp_credibility,catch_outside,false_ejection_rate,1,0.462,outcome
3,alibi,sharp_credibility,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,alibi,sharp_credibility,catch_outside,creator_ejection_rate,1,0.0,outcome
3,alibi,sharp_credibility,catch_outside,creator_survival,1,1.0,outcome
3,alibi,sharp_credibility,catch_outside,no_ejection_rate,1,0.538,outcome
3,alibi,sharp_credibility,catch_outside,incident_rate,1,1.0,outcome
3,framer,mean,baseline,false_ejection_rate,1,0.542,outcome
3,framer,mean,baseline,coalition_favorable_rate,1,1.0,outcome
3,framer,mean,baseline,creator_ejection_rate,1,0.0,outcome
3,framer,mean,baseline,creator_survival,1,1.0,outcome
3,framer,mean,baseline,no_ejection_rate,1,0.458,outcome
3,framer,mean,baseline,incident_rate,1,1.0,outcome
3,framer,mean,alibi_off,false_ejection_rate,1,0.542,outcome
3,framer,mean,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,framer,mean,alibi_off,creator_ejection_rate,1,0.0,outcome
3,framer,mean,alibi_off,creator_survival,1,1.0,outcome
3,framer,mean,alibi_off,no_ejection_rate,1,0.458,outcome
3,framer,mean,alibi_off,incident_rate,1,1.0,outcome
3,framer,mean,catch_outside,false_ejection_rate,1,0.542,outcome
3,framer,mean,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,framer,mean,catch_outside,creator_ejection_rate,1,0.0,outcome
3,framer,mean,catch_outside,creator_survival,1,1.0,outcome
3,framer,mean,catch_outside,no_ejection_rate,1,0.458,outcome
3,framer,mean,catch_outside,incident_rate,1,1.0,outcome
3,framer,soft_credibility,baseline,false_ejection_rate,1,0.536,outcome
3,framer,soft_credibility,baseline,coalition_favorable_rate,1,1.0,outcome
3,framer,soft_credibility,baseline,creator_ejection_rate,1,0.0,outcome
3,framer,soft_credibility,baseline,creator_survival,1,1.0,outcome
3,framer,soft_credibility,baseline,no_ejection_rate,1,0.464,outcome
3,framer,soft_credibility,baseline,incident_rate,1,1.0,outcome
3,framer,soft_credibility,baseline,n_speakers,1,4.0,voter
3,framer,soft_credibility,baseline,coalition_share,1,0.5,voter
3,framer,soft_credibility,baseline,coalition_weight_soft,1,0.14818257760095432,voter
3,framer,soft_credibility,baseline,weight_minus_share,1,-0.3518174223990457,voter
3,framer,soft_credibility,baseline,cred_coalition,1,-1.537,voter
3,framer,soft_credibility,baseline,cred_honest,1,2.597,voter
3,framer,soft_credibility,baseline,uninformative_share,1,0.0,voter
3,framer,soft_credibility,baseline,weight_on_uninformative,1,0.0,voter
3,framer,soft_credibility,baseline,coalition_caught,1,0.773,voter
3,framer,soft_credibility,baseline,argmax_differs,1,0.002,voter
3,framer,soft_credibility,baseline,mean_top_is_coalition,1,0.73,voter
3,framer,soft_credibility,baseline,soft_top_is_coalition,1,0.732,voter
3,framer,soft_credibility,baseline,mean_skips,1,0.0,voter
3,framer,soft_credibility,baseline,soft_skips,1,0.0,voter
3,framer,soft_credibility,alibi_off,false_ejection_rate,1,0.538,outcome
3,framer,soft_credibility,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,framer,soft_credibility,alibi_off,creator_ejection_rate,1,0.0,outcome
3,framer,soft_credibility,alibi_off,creator_survival,1,1.0,outcome
3,framer,soft_credibility,alibi_off,no_ejection_rate,1,0.462,outcome
3,framer,soft_credibility,alibi_off,incident_rate,1,1.0,outcome
3,framer,soft_credibility,catch_outside,false_ejection_rate,1,0.536,outcome
3,framer,soft_credibility,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,framer,soft_credibility,catch_outside,creator_ejection_rate,1,0.0,outcome
3,framer,soft_credibility,catch_outside,creator_survival,1,1.0,outcome
3,framer,soft_credibility,catch_outside,no_ejection_rate,1,0.464,outcome
3,framer,soft_credibility,catch_outside,incident_rate,1,1.0,outcome
3,framer,sharp_credibility,baseline,false_ejection_rate,1,0.52,outcome
3,framer,sharp_credibility,baseline,coalition_favorable_rate,1,1.0,outcome
3,framer,sharp_credibility,baseline,creator_ejection_rate,1,0.0,outcome
3,framer,sharp_credibility,baseline,creator_survival,1,1.0,outcome
3,framer,sharp_credibility,baseline,no_ejection_rate,1,0.48,outcome
3,framer,sharp_credibility,baseline,incident_rate,1,1.0,outcome
3,framer,sharp_credibility,alibi_off,false_ejection_rate,1,0.526,outcome
3,framer,sharp_credibility,alibi_off,coalition_favorable_rate,1,1.0,outcome
3,framer,sharp_credibility,alibi_off,creator_ejection_rate,1,0.0,outcome
3,framer,sharp_credibility,alibi_off,creator_survival,1,1.0,outcome
3,framer,sharp_credibility,alibi_off,no_ejection_rate,1,0.474,outcome
3,framer,sharp_credibility,alibi_off,incident_rate,1,1.0,outcome
3,framer,sharp_credibility,catch_outside,false_ejection_rate,1,0.52,outcome
3,framer,sharp_credibility,catch_outside,coalition_favorable_rate,1,1.0,outcome
3,framer,sharp_credibility,catch_outside,creator_ejection_rate,1,0.0,outcome
3,framer,sharp_credibility,catch_outside,creator_survival,1,1.0,outcome
3,framer,sharp_credibility,catch_outside,no_ejection_rate,1,0.48,outcome
3,framer,sharp_credibility,catch_outside,incident_rate,1,1.0,outcome
3,truthful,mean,baseline,false_ejection_rate,2,0.0,outcome
3,truthful,mean,baseline,coalition_favorable_rate,2,0.946,outcome
3,truthful,mean,baseline,creator_ejection_rate,2,0.054,outcome
3,truthful,mean,baseline,creator_survival,2,0.946,outcome
3,truthful,mean,baseline,no_ejection_rate,2,0.946,outcome
3,truthful,mean,baseline,incident_rate,2,1.0,outcome
3,truthful,mean,alibi_off,false_ejection_rate,2,0.0,outcome
3,truthful,mean,alibi_off,coalition_favorable_rate,2,0.912,outcome
3,truthful,mean,alibi_off,creator_ejection_rate,2,0.088,outcome
3,truthful,mean,alibi_off,creator_survival,2,0.912,outcome
3,truthful,mean,alibi_off,no_ejection_rate,2,0.912,outcome
3,truthful,mean,alibi_off,incident_rate,2,1.0,outcome
3,truthful,mean,catch_outside,false_ejection_rate,2,0.0,outcome
3,truthful,mean,catch_outside,coalition_favorable_rate,2,0.946,outcome
3,truthful,mean,catch_outside,creator_ejection_rate,2,0.054,outcome
3,truthful,mean,catch_outside,creator_survival,2,0.946,outcome
3,truthful,mean,catch_outside,no_ejection_rate,2,0.946,outcome
3,truthful,mean,catch_outside,incident_rate,2,1.0,outcome
3,truthful,soft_credibility,baseline,false_ejection_rate,2,0.0,outcome
3,truthful,soft_credibility,baseline,coalition_favorable_rate,2,0.946,outcome
3,truthful,soft_credibility,baseline,creator_ejection_rate,2,0.054,outcome
3,truthful,soft_credibility,baseline,creator_survival,2,0.946,outcome
3,truthful,soft_credibility,baseline,no_ejection_rate,2,0.946,outcome
3,truthful,soft_credibility,baseline,incident_rate,2,1.0,outcome
3,truthful,soft_credibility,baseline,n_speakers,2,4.0,voter
3,truthful,soft_credibility,baseline,coalition_share,2,0.5,voter
3,truthful,soft_credibility,baseline,coalition_weight_soft,2,0.5,voter
3,truthful,soft_credibility,baseline,weight_minus_share,2,0.0,voter
3,truthful,soft_credibility,baseline,cred_coalition,2,3.0,voter
3,truthful,soft_credibility,baseline,cred_honest,2,3.0,voter
3,truthful,soft_credibility,baseline,uninformative_share,2,0.0,voter
3,truthful,soft_credibility,baseline,weight_on_uninformative,2,0.0,voter
3,truthful,soft_credibility,baseline,coalition_caught,2,0.0,voter
3,truthful,soft_credibility,baseline,argmax_differs,2,0.0,voter
3,truthful,soft_credibility,baseline,mean_top_is_coalition,2,1.0,voter
3,truthful,soft_credibility,baseline,soft_top_is_coalition,2,1.0,voter
3,truthful,soft_credibility,baseline,mean_skips,2,0.0,voter
3,truthful,soft_credibility,baseline,soft_skips,2,0.0,voter
3,truthful,soft_credibility,alibi_off,false_ejection_rate,2,0.0,outcome
3,truthful,soft_credibility,alibi_off,coalition_favorable_rate,2,0.912,outcome
3,truthful,soft_credibility,alibi_off,creator_ejection_rate,2,0.088,outcome
3,truthful,soft_credibility,alibi_off,creator_survival,2,0.912,outcome
3,truthful,soft_credibility,alibi_off,no_ejection_rate,2,0.912,outcome
3,truthful,soft_credibility,alibi_off,incident_rate,2,1.0,outcome
3,truthful,soft_credibility,catch_outside,false_ejection_rate,2,0.0,outcome
3,truthful,soft_credibility,catch_outside,coalition_favorable_rate,2,0.946,outcome
3,truthful,soft_credibility,catch_outside,creator_ejection_rate,2,0.054,outcome
3,truthful,soft_credibility,catch_outside,creator_survival,2,0.946,outcome
3,truthful,soft_credibility,catch_outside,no_ejection_rate,2,0.946,outcome
3,truthful,soft_credibility,catch_outside,incident_rate,2,1.0,outcome
3,truthful,sharp_credibility,baseline,false_ejection_rate,2,0.0,outcome
3,truthful,sharp_credibility,baseline,coalition_favorable_rate,2,0.946,outcome
3,truthful,sharp_credibility,baseline,creator_ejection_rate,2,0.054,outcome
3,truthful,sharp_credibility,baseline,creator_survival,2,0.946,outcome
3,truthful,sharp_credibility,baseline,no_ejection_rate,2,0.946,outcome
3,truthful,sharp_credibility,baseline,incident_rate,2,1.0,outcome
3,truthful,sharp_credibility,alibi_off,false_ejection_rate,2,0.0,outcome
3,truthful,sharp_credibility,alibi_off,coalition_favorable_rate,2,0.912,outcome
3,truthful,sharp_credibility,alibi_off,creator_ejection_rate,2,0.088,outcome
3,truthful,sharp_credibility,alibi_off,creator_survival,2,0.912,outcome
3,truthful,sharp_credibility,alibi_off,no_ejection_rate,2,0.912,outcome
3,truthful,sharp_credibility,alibi_off,incident_rate,2,1.0,outcome
3,truthful,sharp_credibility,catch_outside,false_ejection_rate,2,0.0,outcome
3,truthful,sharp_credibility,catch_outside,coalition_favorable_rate,2,0.946,outcome
3,truthful,sharp_credibility,catch_outside,creator_ejection_rate,2,0.054,outcome
3,truthful,sharp_credibility,catch_outside,creator_survival,2,0.946,outcome
3,truthful,sharp_credibility,catch_outside,no_ejection_rate,2,0.946,outcome
3,truthful,sharp_credibility,catch_outside,incident_rate,2,1.0,outcome
3,lone_liar,mean,baseline,false_ejection_rate,2,0.354,outcome
3,lone_liar,mean,baseline,coalition_favorable_rate,2,0.826,outcome
3,lone_liar,mean,baseline,creator_ejection_rate,2,0.17,outcome
3,lone_liar,mean,baseline,creator_survival,2,0.83,outcome
3,lone_liar,mean,baseline,no_ejection_rate,2,0.472,outcome
3,lone_liar,mean,baseline,incident_rate,2,1.0,outcome
3,lone_liar,mean,alibi_off,false_ejection_rate,2,0.38,outcome
3,lone_liar,mean,alibi_off,coalition_favorable_rate,2,0.966,outcome
3,lone_liar,mean,alibi_off,creator_ejection_rate,2,0.034,outcome
3,lone_liar,mean,alibi_off,creator_survival,2,0.966,outcome
3,lone_liar,mean,alibi_off,no_ejection_rate,2,0.586,outcome
3,lone_liar,mean,alibi_off,incident_rate,2,1.0,outcome
3,lone_liar,mean,catch_outside,false_ejection_rate,2,0.354,outcome
3,lone_liar,mean,catch_outside,coalition_favorable_rate,2,0.826,outcome
3,lone_liar,mean,catch_outside,creator_ejection_rate,2,0.17,outcome
3,lone_liar,mean,catch_outside,creator_survival,2,0.83,outcome
3,lone_liar,mean,catch_outside,no_ejection_rate,2,0.472,outcome
3,lone_liar,mean,catch_outside,incident_rate,2,1.0,outcome
3,lone_liar,soft_credibility,baseline,false_ejection_rate,2,0.196,outcome
3,lone_liar,soft_credibility,baseline,coalition_favorable_rate,2,0.826,outcome
3,lone_liar,soft_credibility,baseline,creator_ejection_rate,2,0.156,outcome
3,lone_liar,soft_credibility,baseline,creator_survival,2,0.844,outcome
3,lone_liar,soft_credibility,baseline,no_ejection_rate,2,0.63,outcome
3,lone_liar,soft_credibility,baseline,incident_rate,2,1.0,outcome
3,lone_liar,soft_credibility,baseline,n_speakers,2,4.0,voter
3,lone_liar,soft_credibility,baseline,coalition_share,2,0.5,voter
3,lone_liar,soft_credibility,baseline,coalition_weight_soft,2,0.4224957932889257,voter
3,lone_liar,soft_credibility,baseline,weight_minus_share,2,-0.0775042067110742,voter
3,lone_liar,soft_credibility,baseline,cred_coalition,2,1.574,voter
3,lone_liar,soft_credibility,baseline,cred_honest,2,2.979,voter
3,lone_liar,soft_credibility,baseline,uninformative_share,2,0.0,voter
3,lone_liar,soft_credibility,baseline,weight_on_uninformative,2,0.0,voter
3,lone_liar,soft_credibility,baseline,coalition_caught,2,0.467,voter
3,lone_liar,soft_credibility,baseline,argmax_differs,2,0.131,voter
3,lone_liar,soft_credibility,baseline,mean_top_is_coalition,2,0.883,voter
3,lone_liar,soft_credibility,baseline,soft_top_is_coalition,2,0.883,voter
3,lone_liar,soft_credibility,baseline,mean_skips,2,0.0,voter
3,lone_liar,soft_credibility,baseline,soft_skips,2,0.0,voter
