analysis_status,job,group,seed,metric,generation,gap,best_observed_coalition,best_observed_defender,mc_low,mc_high,simultaneous_cell_epsilon,episodes_per_cell,pool_size
complete,multigen_rwfe_n7_r8_k2_s1,multigen_rwfe_n7_r8_k2,1,coalition_game_win_rate,0,0.0040000000000000036,0,2,0.0,0.15744189820841187,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s1,multigen_rwfe_n7_r8_k2,1,coalition_game_win_rate,1,0.714,1,0,0.5605581017915882,0.8674418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s1,multigen_rwfe_n7_r8_k2,1,coalition_game_win_rate,2,0.708,2,0,0.5545581017915882,0.8614418982084119,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,any_false_ejection_rate,0,0.0,0,0,0.0,0.1534418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,any_false_ejection_rate,1,0.744,0,0,0.5905581017915882,0.888720949104206,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,any_false_ejection_rate,2,0.692,0,0,0.5385581017915881,0.8454418982084119,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,coalition_game_win_rate,0,0.15199999999999997,0,2,0.0,0.3054418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,coalition_game_win_rate,1,0.794,2,0,0.6405581017915882,0.9474418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s2,multigen_rwfe_n7_r8_k2,2,coalition_game_win_rate,2,0.694,2,0,0.5405581017915881,0.8474418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,any_false_ejection_rate,0,0.0,0,0,0.0,0.1534418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,any_false_ejection_rate,1,0.6940000000000001,0,0,0.5405581017915881,0.8474418982084119,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,any_false_ejection_rate,2,0.678,0,0,0.5245581017915882,0.8314418982084119,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,coalition_game_win_rate,0,0.0,0,0,0.0,0.1534418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,coalition_game_win_rate,1,0.738,1,0,0.5845581017915882,0.8914418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s3,multigen_rwfe_n7_r8_k2,3,coalition_game_win_rate,2,0.674,2,0,0.5205581017915881,0.8274418982084119,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,any_false_ejection_rate,0,0.018000000000000016,0,2,0.0,0.17144189820841182,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,any_false_ejection_rate,1,0.756,0,0,0.6025581017915882,0.898720949104206,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,any_false_ejection_rate,2,0.624,2,0,0.4705581017915882,0.7774418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,coalition_game_win_rate,0,0.184,0,2,0.030558101791588133,0.3374418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,coalition_game_win_rate,1,0.74,2,0,0.5865581017915882,0.8934418982084118,0.07672094910420592,500,3
complete,multigen_rwfe_n7_r8_k2_s4,multigen_rwfe_n7_r8_k2,4,coalition_game_win_rate,2,0.636,2,0,0.48255810179158815,0.7894418982084118,0.07672094910420592,500,3
